"State","Year","Crop","Area","Production"
"Meghalaya","2008","Arecanut","12632.000000","17400"
"Meghalaya","2008","Arhar/Tur","794.000000","627"
"Meghalaya","2008","Banana","6522.000000","74314"
"Meghalaya","2008","Black pepper","884.000000","462"
"Meghalaya","2008","Castor seed","29.000000","17"
"Meghalaya","2008","Cotton(lint)","7106.000000","5617"
"Meghalaya","2008","Dry chillies","1875.000000","1423"
"Meghalaya","2008","Dry ginger","9283.000000","50286"
"Meghalaya","2008","Gram","530.000000","330"
"Meghalaya","2008","Jute","3951.000000","34588"
"Meghalaya","2008","Linseed","90.000000","43"
"Meghalaya","2008","Maize","17117.000000","25716"
"Meghalaya","2008","Mesta","4176.000000","19046"
"Meghalaya","2008","Other  Rabi pulses","2215.000000","2276"
"Meghalaya","2008","Potato","17690.000000","161138"
"Meghalaya","2008","Rapeseed &Mustard","7197.000000","4906"
"Meghalaya","2008","Rice","108045.000000","203862"
"Meghalaya","2008","Sesamum","1623.000000","891"
"Meghalaya","2008","Small millets","2442.000000","2051"
"Meghalaya","2008","Soyabean","1055.000000","1163"
"Meghalaya","2008","Sugarcane","92.000000","250"
"Meghalaya","2008","Sweet potato","4895.000000","15909"
"Meghalaya","2008","Tapioca","4187.000000","21773"
"Meghalaya","2008","Tobacco","664.000000","436"
"Meghalaya","2008","Turmeric","1959.000000","10046"
"Meghalaya","2008","Wheat","416.000000","739"
"Meghalaya","2009","Arecanut","13621.000000","19396"
"Meghalaya","2009","Arhar/Tur","781.000000","612"
"Meghalaya","2009","Banana","6802.000000","78822"
"Meghalaya","2009","Black pepper","890.000000","461"
"Meghalaya","2009","Castor seed","29.000000","15"
"Meghalaya","2009","Cotton(lint)","6891.000000","5491"
"Meghalaya","2009","Dry ginger","9321.000000","54008"
"Meghalaya","2009","Gram","561.000000","351"
"Meghalaya","2009","Jute","3928.000000","34792"
"Meghalaya","2009","Linseed","77.000000","36"
"Meghalaya","2009","Maize","17209.000000","26167"
"Meghalaya","2009","Masoor","332.000000","274"
"Meghalaya","2009","Mesta","4154.000000","18391"
"Meghalaya","2009","Other  Rabi pulses","856.000000","608"
"Meghalaya","2009","Peas & beans (Pulses)","1012.000000","1384"
"Meghalaya","2009","Potato","17712.000000","162445"
"Meghalaya","2009","Rapeseed &Mustard","7160.000000","4872"
"Meghalaya","2009","Rice","108162.000000","204129"
"Meghalaya","2009","Sesamum","1590.000000","853"
"Meghalaya","2009","Small millets","2362.000000","1889"
"Meghalaya","2009","Sugarcane","76.000000","206"
"Meghalaya","2009","Sweet potato","4398.000000","14053"
"Meghalaya","2009","Tapioca","4210.000000","21152"
"Meghalaya","2009","Tobacco","635.000000","427"
"Meghalaya","2009","Wheat","405.000000","718"
"Meghalaya","2010","Arecanut","14611.000000","20501"
"Meghalaya","2010","Arhar/Tur","779.000000","611"
"Meghalaya","2010","Banana","6795.000000","79954"
"Meghalaya","2010","Black pepper","889.000000","465"
"Meghalaya","2010","Cashewnut","8650.000000","15414"
"Meghalaya","2010","Castor seed","25.000000","12"
"Meghalaya","2010","Cotton(lint)","6816.000000","5571"
"Meghalaya","2010","Dry chillies","1848.000000","1415"
"Meghalaya","2010","Dry ginger","9438.000000","56622"
"Meghalaya","2010","Gram","554.000000","344"
"Meghalaya","2010","Jute","3881.000000","34354"
"Meghalaya","2010","Linseed","82.000000","39"
"Meghalaya","2010","Maize","17276.000000","26500"
"Meghalaya","2010","Masoor","339.000000","280"
"Meghalaya","2010","Mesta","4122.000000","18231"
"Meghalaya","2010","Other  Rabi pulses","873.000000","623"
"Meghalaya","2010","Peas & beans (Pulses)","1035.000000","1420"
"Meghalaya","2010","Potato","17685.000000","164647"
"Meghalaya","2010","Rapeseed &Mustard","7152.000000","4859"
"Meghalaya","2010","Rice","108285.000000","207021"
"Meghalaya","2010","Sesamum","1584.000000","852"
"Meghalaya","2010","Small millets","2231.000000","1695"
"Meghalaya","2010","Soyabean","1078.000000","1186"
"Meghalaya","2010","Sugarcane","68.000000","180"
"Meghalaya","2010","Sweet potato","4133.000000","13241"
"Meghalaya","2010","Tapioca","4180.000000","21793"
"Meghalaya","2010","Tobacco","631.000000","420"
"Meghalaya","2010","Turmeric","1928.000000","10058"
"Meghalaya","2010","Wheat","393.000000","704"
"Meghalaya","2011","Arecanut","15448.000000","21751"
"Meghalaya","2011","Arhar/Tur","788.000000","921"
"Meghalaya","2011","Banana","6919.000000","82125"
"Meghalaya","2011","Black pepper","911.000000","493"
"Meghalaya","2011","Cashewnut","8697.000000","15720"
"Meghalaya","2011","Castor seed","30.000000","16"
"Meghalaya","2011","Cotton(lint)","6871.000000","6389"
"Meghalaya","2011","Dry chillies","1893.000000","1474"
"Meghalaya","2011","Dry ginger","9461.000000","58132"
"Meghalaya","2011","Gram","561.000000","352"
"Meghalaya","2011","Jute","3889.000000","34563"
"Meghalaya","2011","Linseed","85.000000","41"
"Meghalaya","2011","Maize","17303.000000","26939"
"Meghalaya","2011","Masoor","356.000000","296"
"Meghalaya","2011","Mesta","4125.000000","18433"
"Meghalaya","2011","Other  Rabi pulses","890.000000","642"
"Meghalaya","2011","Peas & beans (Pulses)","1053.000000","1488"
"Meghalaya","2011","Potato","17717.000000","165670"
"Meghalaya","2011","Rapeseed &Mustard","7193.000000","4902"
"Meghalaya","2011","Rice","108875.000000","222731"
"Meghalaya","2011","Sesamum","1592.000000","867"
"Meghalaya","2011","Small millets","2290.000000","1755"
"Meghalaya","2011","Soyabean","1098.000000","1231"
"Meghalaya","2011","Sugarcane","74.000000","199"
"Meghalaya","2011","Sweet potato","4164.000000","13701"
"Meghalaya","2011","Tapioca","4203.000000","22046"
"Meghalaya","2011","Tobacco","641.000000","434"
"Meghalaya","2011","Turmeric","2000.000000","10512"
"Meghalaya","2011","Wheat","395.000000","710"
"Meghalaya","2012","Arecanut","16062.000000","23331"
"Meghalaya","2012","Arhar/Tur","1136.000000","1390"
"Meghalaya","2012","Banana","6992.000000","84613"
"Meghalaya","2012","Black pepper","950.000000","665"
"Meghalaya","2012","Cashewnut","9047.000000","16764"
"Meghalaya","2012","Castor seed","60.000000","45"
"Meghalaya","2012","Cotton(lint)","7250.000000","8359"
"Meghalaya","2012","Dry chillies","2033.000000","1659"
"Meghalaya","2012","Dry ginger","9587.000000","60149"
"Meghalaya","2012","Gram","1800.000000","1755"
"Meghalaya","2012","Jute","6380.000000","63800"
"Meghalaya","2012","Linseed","88.000000","46"
"Meghalaya","2012","Maize","18015.000000","38732"
"Meghalaya","2012","Mesta","4435.000000","25871"
"Meghalaya","2012","Peas & beans (Pulses)","2190.000000","4064"
"Meghalaya","2012","Potato","18139.000000","172955"
"Meghalaya","2012","Rapeseed &Mustard","9750.000000","9116"
"Meghalaya","2012","Rice","109751.000000","265653"
"Meghalaya","2012","Sesamum","2200.000000","1859"
"Meghalaya","2012","Small millets","2805.000000","2430"
"Meghalaya","2012","Soyabean","1589.000000","2912"
"Meghalaya","2012","Sugarcane","95.000000","280"
"Meghalaya","2012","Sweet potato","4438.000000","15063"
"Meghalaya","2012","Tapioca","4983.000000","29749"
"Meghalaya","2012","Tobacco","775.000000","717"
"Meghalaya","2012","Turmeric","2208.000000","12831"
"Meghalaya","2012","Wheat","406.000000","742"
"Meghalaya","2013","Arecanut","16678.000000","25114"
"Meghalaya","2013","Arhar/Tur","1141.000000","1425"
"Meghalaya","2013","Banana","7039.000000","86432"
"Meghalaya","2013","Black pepper","967.000000","681"
"Meghalaya","2013","Cashewnut","9402.000000","17939"
"Meghalaya","2013","Castor seed","63.000000","50"
"Meghalaya","2013","Cotton(lint)","7275.000000","8602"
"Meghalaya","2013","Cowpea(Lobia)","1608.000000","2296"
"Meghalaya","2013","Dry chillies","2193.000000","1860"
"Meghalaya","2013","Dry ginger","9752.000000","63251"
"Meghalaya","2013","Gram","1805.000000","1823"
"Meghalaya","2013","Jute","6500.000000","65542"
"Meghalaya","2013","Linseed","89.000000","48"
"Meghalaya","2013","Maize","18025.000000","39655"
"Meghalaya","2013","Masoor","1227.000000","1283"
"Meghalaya","2013","Mesta","4475.000000","26228"
"Meghalaya","2013","Peas & beans (Pulses)","2207.000000","4154"
"Meghalaya","2013","Potato","18449.000000","181813"
"Meghalaya","2013","Rapeseed &Mustard","9760.000000","9270"
"Meghalaya","2013","Rice","68993.000000","160016"
"Meghalaya","2013","Sesamum","2208.000000","1998"
"Meghalaya","2013","Small millets","2854.000000","2538"
"Meghalaya","2013","Soyabean","1649.000000","3107"
"Meghalaya","2013","Sugarcane","105.000000","315"
"Meghalaya","2013","Sweet potato","4480.000000","15644"
"Meghalaya","2013","Tapioca","5298.000000","31947"
"Meghalaya","2013","Tobacco","780.000000","730"
"Meghalaya","2013","Turmeric","2465.000000","15126"
"Meghalaya","2013","Wheat","422.000000","789"
"Mizoram","2000","Arhar/Tur","146.000000","344"
"Mizoram","2000","Cotton(lint)","483.000000","1236"
"Mizoram","2000","Maize","6643.000000","16436"
"Mizoram","2000","Masoor","10.000000","8"
"Mizoram","2000","Other  Rabi pulses","344.000000","747"
"Mizoram","2000","Other Kharif pulses","1610.000000","2554"
"Mizoram","2000","Potato","310.000000","2429"
"Mizoram","2000","Rapeseed &Mustard","2328.000000","1984"
"Mizoram","2000","Rice","51839.000000","103673"
"Mizoram","2000","Sesamum","3791.000000","2047"
"Mizoram","2000","Soyabean","1194.000000","1591"
"Mizoram","2000","Sugarcane","952.000000","6361"
"Mizoram","2000","Tobacco","373.000000","246"
"Mizoram","2001","Arhar/Tur","119.000000","89"
"Mizoram","2001","Cotton(lint)","618.000000","1264"
"Mizoram","2001","Maize","7377.000000","16645"
"Mizoram","2001","Masoor","45.000000","56.63"
"Mizoram","2001","Moong(Green Gram)","88.270000","75.89999999999999"
"Mizoram","2001","Peas & beans (Pulses)","239.400000","256.94"
"Mizoram","2001","Potato","376.000000","1471"
"Mizoram","2001","Rapeseed &Mustard","2494.000000","2173"
"Mizoram","2001","Rice","55880.000000","105713"
"Mizoram","2001","Sesamum","3985.000000","1741"
"Mizoram","2001","Soyabean","1266.000000","1212"
"Mizoram","2001","Sugarcane","1379.000000","9359"
"Mizoram","2001","Tapioca","307.000000","1479"
"Mizoram","2001","Tobacco","292.000000","224"
"Mizoram","2001","Urad","64.000000","51.66"
"Mizoram","2002","Arhar/Tur","469.000000","272"
"Mizoram","2002","Cotton(lint)","388.000000","1030"
"Mizoram","2002","Maize","7489.000000","14879"
"Mizoram","2002","Masoor","82.000000","93"
"Mizoram","2002","Moong(Green Gram)","50.000000","47"
"Mizoram","2002","Other  Rabi pulses","2078.000000","2259"
"Mizoram","2002","Other Kharif pulses","2030.000000","2384"
"Mizoram","2002","Potato","369.000000","726"
"Mizoram","2002","Rapeseed &Mustard","2043.000000","1471"
"Mizoram","2002","Rice","57067.000000","109205"
"Mizoram","2002","Sesamum","2945.000000","1806"
"Mizoram","2002","Soyabean","1950.000000","1846"
"Mizoram","2002","Sugarcane","1370.000000","7443"
"Mizoram","2002","Tapioca","232.000000","1330"
"Mizoram","2002","Tobacco","300.000000","252"
"Mizoram","2002","Urad","39.000000","24"
"Mizoram","2003","Arhar/Tur","278.000000","181"
"Mizoram","2003","Cotton(lint)","343.000000","1336"
"Mizoram","2003","Gram","46.000000","43"
"Mizoram","2003","Maize","10481.000000","20282"
"Mizoram","2003","Masoor","11.000000","7.5"
"Mizoram","2003","Moong(Green Gram)","68.000000","76"
"Mizoram","2003","Other  Rabi pulses","1925.000000","1570"
"Mizoram","2003","Other Kharif pulses","2053.000000","1887"
"Mizoram","2003","Peas & beans (Pulses)","511.000000","548"
"Mizoram","2003","Potato","363.000000","893"
"Mizoram","2003","Rice","59196.000000","114630"
"Mizoram","2003","Sesamum","3285.000000","2019"
"Mizoram","2003","Soyabean","1978.000000","1963"
"Mizoram","2003","Sugarcane","1393.000000","36174"
"Mizoram","2003","Tapioca","139.000000","690"
"Mizoram","2003","Tobacco","460.000000","404"
"Mizoram","2004","Cotton(lint)","289.000000","975"
"Mizoram","2004","Groundnut","25.000000","26"
"Mizoram","2004","Maize","10504.000000","19787"
"Mizoram","2004","Masoor","16.500000","12.2"
"Mizoram","2004","Moong(Green Gram)","75.000000","87"
"Mizoram","2004","Rapeseed &Mustard","1741.000000","1039"
"Mizoram","2004","Rice","57085.000000","107660"
"Mizoram","2004","Sesamum","2567.000000","1481"
"Mizoram","2004","Soyabean","1434.000000","2745"
"Mizoram","2004","Sunflower","43.000000","24"
"Mizoram","2004","Tapioca","77.000000","494"
"Mizoram","2004","Tobacco","468.000000","317"
"Mizoram","2004","Urad","47.000000","74"
"Mizoram","2004","Wheat","3.000000","4"
"Mizoram","2005","Arhar/Tur","169.000000","162"
"Mizoram","2005","Cotton(lint)","308.000000","241"
"Mizoram","2005","Groundnut","10.000000","8"
"Mizoram","2005","Maize","11742.000000","22703"
"Mizoram","2005","Masoor","10.000000","10"
"Mizoram","2005","Moong(Green Gram)","81.000000","112"
"Mizoram","2005","Other  Rabi pulses","1598.000000","2972"
"Mizoram","2005","Other Kharif pulses","4223.000000","4644"
"Mizoram","2005","Peas & beans (Pulses)","744.000000","700"
"Mizoram","2005","Potato","953.000000","3891"
"Mizoram","2005","Rapeseed &Mustard","1800.000000","1200"
"Mizoram","2005","Rice","56460.000000","107740"
"Mizoram","2005","Sesamum","2600.000000","1510"
"Mizoram","2005","Soyabean","1450.000000","2820"
"Mizoram","2005","Sugarcane","1383.000000","45953"
"Mizoram","2005","Tapioca","300.000000","1222"
"Mizoram","2005","Tobacco","511.000000","364"
"Mizoram","2005","Urad","36.000000","70"
"Mizoram","2006","Cotton(lint)","241.000000","151"
"Mizoram","2006","Maize","10775.000000","20969"
"Mizoram","2006","Other  Rabi pulses","2112.000000","2790"
"Mizoram","2006","Other Kharif pulses","2944.000000","3045"
"Mizoram","2006","other oilseeds","4076.000000","3757"
"Mizoram","2006","Potato","639.000000","1652"
"Mizoram","2006","Rice","52851.000000","29464"
"Mizoram","2006","Sugarcane","1340.000000","12188"
"Mizoram","2006","Tobacco","503.000000","342"
"Mizoram","2007","Cotton(lint)","87.000000","11"
"Mizoram","2007","Maize","7328.000000","729"
"Mizoram","2007","Other  Rabi pulses","1027.000000","1421"
"Mizoram","2007","Other Kharif pulses","4021.000000","1211"
"Mizoram","2007","other oilseeds","3485.000000","748"
"Mizoram","2007","Potato","330.000000","1158"
"Mizoram","2007","Rice","54541.000000","15688"
"Mizoram","2007","Sugarcane","883.000000","828"
"Mizoram","2007","Tapioca","63.000000","82"
"Mizoram","2007","Tobacco","90.000000","37"
"Mizoram","2008","Cotton(lint)","207.000000","102"
"Mizoram","2008","Maize","9558.000000","9318"
"Mizoram","2008","Other  Rabi pulses","1370.000000","1848"
"Mizoram","2008","Other Kharif pulses","2561.000000","1798"
"Mizoram","2008","other oilseeds","3275.000000","2514"
"Mizoram","2008","Potato","269.000000","1569"
"Mizoram","2008","Rice","51990.000000","68917"
"Mizoram","2008","Sugarcane","1342.000000","13696"
"Mizoram","2008","Tapioca","65.000000","286"
"Mizoram","2008","Tobacco","484.000000","276"
"Mizoram","2009","Cotton(lint)","201.000000","129"
"Mizoram","2009","Maize","8551.000000","11510"
"Mizoram","2009","Other  Rabi pulses","1501.000000","3231"
"Mizoram","2009","Other Kharif pulses","2419.000000","3248"
"Mizoram","2009","other oilseeds","2741.000000","2988"
"Mizoram","2009","Potato","284.000000","2235"
"Mizoram","2009","Rice","47204.000000","66131"
"Mizoram","2009","Sugarcane","1434.000000","12368"
"Mizoram","2009","Tapioca","194.000000","1397"
"Mizoram","2009","Tobacco","371.000000","249"
"Nagaland","2000","Arhar/Tur","4000.000000","4500"
"Nagaland","2000","Bajra","1500.000000","1250"
"Nagaland","2000","Barley","1000.000000","1500"
"Nagaland","2000","Castor seed","1000.000000","750"
"Nagaland","2000","Cotton(lint)","251.000000","350"
"Nagaland","2000","Gram","1000.000000","800"
"Nagaland","2000","Groundnut","3500.000000","4000"
"Nagaland","2000","Jowar","1500.000000","1250"
"Nagaland","2000","Jute","350.000000","480"
"Nagaland","2000","Linseed","6500.000000","3000"
"Nagaland","2000","Maize","35000.000000","52500"
"Nagaland","2000","Moong(Green Gram)","2000.000000","1800"
"Nagaland","2000","Niger seed","750.000000","400"
"Nagaland","2000","Other  Rabi pulses","6500.000000","5700"
"Nagaland","2000","Other Kharif pulses","4400.000000","4240"
"Nagaland","2000","Peas & beans (Pulses)","7700.000000","7120"
"Nagaland","2000","Potato","4540.000000","47890"
"Nagaland","2000","Rapeseed &Mustard","15000.000000","12000"
"Nagaland","2000","Rice","151680.000000","233330"
"Nagaland","2000","Sesamum","3000.000000","2500"
"Nagaland","2000","Small millets","10000.000000","8500"
"Nagaland","2000","Soyabean","13000.000000","16500"
"Nagaland","2000","Sugarcane","700.000000","35000"
"Nagaland","2000","Sunflower","5000.000000","4100"
